2018-08-16 21:55:47,忘卿209,耒阳,5,很好看，绝望中人性表露完美，主题深刻。令人回味。
2018-08-16 21:07:02,hHJ677535801,齐齐哈尔,5,可以可以 挺好的
2018-08-16 21:06:39,暖暖轮廓,赣榆,5,真的一出好戏
2018-08-16 21:05:53,yc1897.,淮安,5,看完微博上的脑洞分析忽然感觉自己看了恐怖片
2018-08-16 21:05:37,sSD116903566,西安,0.5,一座孤岛，这么经典的主题硬是拍成一锅垃圾大杂烩，还用配乐不明不白，
2018-08-16 21:05:33,fTi302658518,东莞,5,超喜欢黄渤，他的电影都会去支持，也喜欢这次的所有参演人员，演技很到位
2018-08-16 21:05:25,懒丶,宜昌,4,还不错，演技很赞，但是故事讲的我有点迷糊
2018-08-16 21:05:21,q867269956,天津,4,冲着黄渤去的，演技很好，剧情有一些乱，小绵羊成为一只腹黑小绵羊了
2018-08-16 21:05:13,Asy284491892,大连,0.5,贼气贼气贼气
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:07:06,Gzx19891212,顺德,4,还可以，有小小深度！！！！
2018-08-16 21:07:02,hHJ677535801,齐齐哈尔,5,可以可以 挺好的
2018-08-16 21:06:39,暖暖轮廓,赣榆,5,真的一出好戏
2018-08-16 21:05:53,yc1897.,淮安,5,看完微博上的脑洞分析忽然感觉自己看了恐怖片
2018-08-16 21:05:37,sSD116903566,西安,0.5,一座孤岛，这么经典的主题硬是拍成一锅垃圾大杂烩，还用配乐不明不白，
2018-08-16 21:05:33,fTi302658518,东莞,5,超喜欢黄渤，他的电影都会去支持，也喜欢这次的所有参演人员，演技很到位
2018-08-16 21:05:25,懒丶,宜昌,4,还不错，演技很赞，但是故事讲的我有点迷糊
2018-08-16 21:05:21,q867269956,天津,4,冲着黄渤去的，演技很好，剧情有一些乱，小绵羊成为一只腹黑小绵羊了
2018-08-16 21:05:13,Asy284491892,大连,0.5,贼气贼气贼气
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:04:54,Z为君拾莲子,常州,4,冲着黄渤和王宝强去的，没有失望！继续支持！！
2018-08-16 21:04:40,GtE377519048,辽阳,5,很不错的电影，反映人性
2018-08-16 21:07:02,hHJ677535801,齐齐哈尔,5,可以可以 挺好的
2018-08-16 21:06:39,暖暖轮廓,赣榆,5,真的一出好戏
2018-08-16 21:05:53,yc1897.,淮安,5,看完微博上的脑洞分析忽然感觉自己看了恐怖片
2018-08-16 21:05:37,sSD116903566,西安,0.5,一座孤岛，这么经典的主题硬是拍成一锅垃圾大杂烩，还用配乐不明不白，
2018-08-16 21:05:33,fTi302658518,东莞,5,超喜欢黄渤，他的电影都会去支持，也喜欢这次的所有参演人员，演技很到位
2018-08-16 21:05:25,懒丶,宜昌,4,还不错，演技很赞，但是故事讲的我有点迷糊
2018-08-16 21:05:21,q867269956,天津,4,冲着黄渤去的，演技很好，剧情有一些乱，小绵羊成为一只腹黑小绵羊了
2018-08-16 21:05:13,Asy284491892,大连,0.5,贼气贼气贼气
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:04:54,Z为君拾莲子,常州,4,冲着黄渤和王宝强去的，没有失望！继续支持！！
2018-08-16 21:04:40,GtE377519048,辽阳,5,很不错的电影，反映人性
2018-08-16 21:04:26,yejinjessie,泾县,5,真的超级好看！回家之后看到微博上面的有点后怕！寓意很深啊！
2018-08-16 21:06:39,暖暖轮廓,赣榆,5,真的一出好戏
2018-08-16 21:05:53,yc1897.,淮安,5,看完微博上的脑洞分析忽然感觉自己看了恐怖片
2018-08-16 21:05:37,sSD116903566,西安,0.5,一座孤岛，这么经典的主题硬是拍成一锅垃圾大杂烩，还用配乐不明不白，
2018-08-16 21:05:33,fTi302658518,东莞,5,超喜欢黄渤，他的电影都会去支持，也喜欢这次的所有参演人员，演技很到位
2018-08-16 21:05:25,懒丶,宜昌,4,还不错，演技很赞，但是故事讲的我有点迷糊
2018-08-16 21:05:21,q867269956,天津,4,冲着黄渤去的，演技很好，剧情有一些乱，小绵羊成为一只腹黑小绵羊了
2018-08-16 21:05:13,Asy284491892,大连,0.5,贼气贼气贼气
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:04:54,Z为君拾莲子,常州,4,冲着黄渤和王宝强去的，没有失望！继续支持！！
2018-08-16 21:04:40,GtE377519048,辽阳,5,很不错的电影，反映人性
2018-08-16 21:04:26,yejinjessie,泾县,5,真的超级好看！回家之后看到微博上面的有点后怕！寓意很深啊！
2018-08-16 21:04:16,雪儿13524678,大同,3,没有结局。。。。。哎可惜
2018-08-16 21:05:53,yc1897.,淮安,5,看完微博上的脑洞分析忽然感觉自己看了恐怖片
2018-08-16 21:05:37,sSD116903566,西安,0.5,一座孤岛，这么经典的主题硬是拍成一锅垃圾大杂烩，还用配乐不明不白，
2018-08-16 21:05:33,fTi302658518,东莞,5,超喜欢黄渤，他的电影都会去支持，也喜欢这次的所有参演人员，演技很到位
2018-08-16 21:05:25,懒丶,宜昌,4,还不错，演技很赞，但是故事讲的我有点迷糊
2018-08-16 21:05:21,q867269956,天津,4,冲着黄渤去的，演技很好，剧情有一些乱，小绵羊成为一只腹黑小绵羊了
2018-08-16 21:05:13,Asy284491892,大连,0.5,贼气贼气贼气
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:04:54,Z为君拾莲子,常州,4,冲着黄渤和王宝强去的，没有失望！继续支持！！
2018-08-16 21:04:40,GtE377519048,辽阳,5,很不错的电影，反映人性
2018-08-16 21:04:26,yejinjessie,泾县,5,真的超级好看！回家之后看到微博上面的有点后怕！寓意很深啊！
2018-08-16 21:04:16,雪儿13524678,大同,3,没有结局。。。。。哎可惜
2018-08-16 21:04:11,安4264,洛阳,5,还可以吧？。。。
2018-08-16 21:05:37,sSD116903566,西安,0.5,一座孤岛，这么经典的主题硬是拍成一锅垃圾大杂烩，还用配乐不明不白，
2018-08-16 21:05:33,fTi302658518,东莞,5,超喜欢黄渤，他的电影都会去支持，也喜欢这次的所有参演人员，演技很到位
2018-08-16 21:05:25,懒丶,宜昌,4,还不错，演技很赞，但是故事讲的我有点迷糊
2018-08-16 21:05:21,q867269956,天津,4,冲着黄渤去的，演技很好，剧情有一些乱，小绵羊成为一只腹黑小绵羊了
2018-08-16 21:05:13,Asy284491892,大连,0.5,贼气贼气贼气
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:04:54,Z为君拾莲子,常州,4,冲着黄渤和王宝强去的，没有失望！继续支持！！
2018-08-16 21:04:40,GtE377519048,辽阳,5,很不错的电影，反映人性
2018-08-16 21:04:26,yejinjessie,泾县,5,真的超级好看！回家之后看到微博上面的有点后怕！寓意很深啊！
2018-08-16 21:04:16,雪儿13524678,大同,3,没有结局。。。。。哎可惜
2018-08-16 21:04:11,安4264,洛阳,5,还可以吧？。。。
2018-08-16 21:03:50,冯曦484,广元,5,很好 完美完美完美
2018-08-16 21:05:33,fTi302658518,东莞,5,超喜欢黄渤，他的电影都会去支持，也喜欢这次的所有参演人员，演技很到位
2018-08-16 21:05:25,懒丶,宜昌,4,还不错，演技很赞，但是故事讲的我有点迷糊
2018-08-16 21:05:21,q867269956,天津,4,冲着黄渤去的，演技很好，剧情有一些乱，小绵羊成为一只腹黑小绵羊了
2018-08-16 21:05:13,Asy284491892,大连,0.5,贼气贼气贼气
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:04:54,Z为君拾莲子,常州,4,冲着黄渤和王宝强去的，没有失望！继续支持！！
2018-08-16 21:04:40,GtE377519048,辽阳,5,很不错的电影，反映人性
2018-08-16 21:04:26,yejinjessie,泾县,5,真的超级好看！回家之后看到微博上面的有点后怕！寓意很深啊！
2018-08-16 21:04:16,雪儿13524678,大同,3,没有结局。。。。。哎可惜
2018-08-16 21:04:11,安4264,洛阳,5,还可以吧？。。。
2018-08-16 21:03:50,冯曦484,广元,5,很好 完美完美完美
2018-08-16 21:03:41,Cindyliu37,鞍山,4,不怎么搞笑，黄渤的演技没得说，王宝强演的太使劲，有点国，不过笑点基本也是他，看看吧
2018-08-16 21:05:25,懒丶,宜昌,4,还不错，演技很赞，但是故事讲的我有点迷糊
2018-08-16 21:05:21,q867269956,天津,4,冲着黄渤去的，演技很好，剧情有一些乱，小绵羊成为一只腹黑小绵羊了
2018-08-16 21:05:13,Asy284491892,大连,0.5,贼气贼气贼气
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:04:54,Z为君拾莲子,常州,4,冲着黄渤和王宝强去的，没有失望！继续支持！！
2018-08-16 21:04:40,GtE377519048,辽阳,5,很不错的电影，反映人性
2018-08-16 21:04:26,yejinjessie,泾县,5,真的超级好看！回家之后看到微博上面的有点后怕！寓意很深啊！
2018-08-16 21:04:16,雪儿13524678,大同,3,没有结局。。。。。哎可惜
2018-08-16 21:04:11,安4264,洛阳,5,还可以吧？。。。
2018-08-16 21:03:50,冯曦484,广元,5,很好 完美完美完美
2018-08-16 21:03:41,Cindyliu37,鞍山,4,不怎么搞笑，黄渤的演技没得说，王宝强演的太使劲，有点国，不过笑点基本也是他，看看吧
2018-08-16 21:03:35,moujiankun003pll,红河,5,看看后宝强演技棒棒哒
2018-08-16 21:05:21,q867269956,天津,4,冲着黄渤去的，演技很好，剧情有一些乱，小绵羊成为一只腹黑小绵羊了
2018-08-16 21:05:13,Asy284491892,大连,0.5,贼气贼气贼气
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:04:54,Z为君拾莲子,常州,4,冲着黄渤和王宝强去的，没有失望！继续支持！！
2018-08-16 21:04:40,GtE377519048,辽阳,5,很不错的电影，反映人性
2018-08-16 21:04:26,yejinjessie,泾县,5,真的超级好看！回家之后看到微博上面的有点后怕！寓意很深啊！
2018-08-16 21:04:16,雪儿13524678,大同,3,没有结局。。。。。哎可惜
2018-08-16 21:04:11,安4264,洛阳,5,还可以吧？。。。
2018-08-16 21:03:50,冯曦484,广元,5,很好 完美完美完美
2018-08-16 21:03:41,Cindyliu37,鞍山,4,不怎么搞笑，黄渤的演技没得说，王宝强演的太使劲，有点国，不过笑点基本也是他，看看吧
2018-08-16 21:03:35,moujiankun003pll,红河,5,看看后宝强演技棒棒哒
2018-08-16 21:02:58,地瓜侠哼哈兮,石家庄,5,没影子的事dining
2018-08-16 21:05:13,Asy284491892,大连,0.5,贼气贼气贼气
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:04:54,Z为君拾莲子,常州,4,冲着黄渤和王宝强去的，没有失望！继续支持！！
2018-08-16 21:04:40,GtE377519048,辽阳,5,很不错的电影，反映人性
2018-08-16 21:04:26,yejinjessie,泾县,5,真的超级好看！回家之后看到微博上面的有点后怕！寓意很深啊！
2018-08-16 21:04:16,雪儿13524678,大同,3,没有结局。。。。。哎可惜
2018-08-16 21:04:11,安4264,洛阳,5,还可以吧？。。。
2018-08-16 21:03:50,冯曦484,广元,5,很好 完美完美完美
2018-08-16 21:03:41,Cindyliu37,鞍山,4,不怎么搞笑，黄渤的演技没得说，王宝强演的太使劲，有点国，不过笑点基本也是他，看看吧
2018-08-16 21:03:35,moujiankun003pll,红河,5,看看后宝强演技棒棒哒
2018-08-16 21:02:58,地瓜侠哼哈兮,石家庄,5,没影子的事dining
2018-08-16 21:02:43,Seu354473819,凯里,5,黄渤导演的作品不错👍👍👍，敬畏大自然，训练野外生存能力，人要团结一心才能生存
2018-08-16 21:05:13,Asy284491892,大连,0.5,贼气贼气贼气
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:04:54,Z为君拾莲子,常州,4,冲着黄渤和王宝强去的，没有失望！继续支持！！
2018-08-16 21:04:40,GtE377519048,辽阳,5,很不错的电影，反映人性
2018-08-16 21:04:26,yejinjessie,泾县,5,真的超级好看！回家之后看到微博上面的有点后怕！寓意很深啊！
2018-08-16 21:04:16,雪儿13524678,大同,3,没有结局。。。。。哎可惜
2018-08-16 21:04:11,安4264,洛阳,5,还可以吧？。。。
2018-08-16 21:03:50,冯曦484,广元,5,很好 完美完美完美
2018-08-16 21:03:41,Cindyliu37,鞍山,4,不怎么搞笑，黄渤的演技没得说，王宝强演的太使劲，有点国，不过笑点基本也是他，看看吧
2018-08-16 21:03:35,moujiankun003pll,红河,5,看看后宝强演技棒棒哒
2018-08-16 21:02:58,地瓜侠哼哈兮,石家庄,5,没影子的事dining
2018-08-16 21:02:43,Seu354473819,凯里,5,黄渤导演的作品不错👍👍👍，敬畏大自然，训练野外生存能力，人要团结一心才能生存
2018-08-16 21:05:09,遇见69297,长沙,4.5,开始后有点一小截画面很晃，晃的眼花。当然笑点也很多啊，蛮搞笑的，心情不好都可以治愈了
2018-08-16 21:05:08,rqO700627030,长春,5,挺逗的，非常不错
2018-08-16 21:05:01,vos217805695,南京,4.5,还不错，挺喜欢黄渤的加油↖(^ω^)↗
2018-08-16 21:05:00,少铭Simon,福州,3.5,对人性的反思！哲理性太强，娱乐性不足，太沉重！！！
2018-08-16 21:04:54,Z为君拾莲子,常州,4,冲着黄渤和王宝强去的，没有失望！继续支持！！
2018-08-16 21:04:40,GtE377519048,辽阳,5,很不错的电影，反映人性
2018-08-16 21:04:26,yejinjessie,泾县,5,真的超级好看！回家之后看到微博上面的有点后怕！寓意很深啊！
2018-08-16 21:04:16,雪儿13524678,大同,3,没有结局。。。。。哎可惜
2018-08-16 21:04:11,安4264,洛阳,5,还可以吧？。。。
2018-08-16 21:03:50,冯曦484,广元,5,很好 完美完美完美
2018-08-16 21:03:41,Cindyliu37,鞍山,4,不怎么搞笑，黄渤的演技没得说，王宝强演的太使劲，有点国，不过笑点基本也是他，看看吧
2018-08-16 21:03:35,moujiankun003pll,红河,5,看看后宝强演技棒棒哒
